Fecha,Latencia (ms),Estado
2025-07-07 16:03:07,16,Baja Latencia
2025-07-07 16:03:07,3,Baja Latencia
2025-07-07 16:03:07,3,Baja Latencia
2025-07-07 16:03:08,2,Baja Latencia
2025-07-07 16:03:08,3,Baja Latencia
2025-07-07 16:03:08,2,Baja Latencia
2025-07-07 16:03:09,3,Baja Latencia
2025-07-07 16:03:09,3,Baja Latencia
2025-07-07 16:03:09,4,Baja Latencia
2025-07-07 16:03:09,4,Baja Latencia
2025-07-07 16:03:10,5,Baja Latencia
2025-07-07 16:03:10,5,Baja Latencia
2025-07-07 16:03:10,5,Baja Latencia
2025-07-07 16:03:10,5,Baja Latencia
2025-07-07 16:03:11,418,Latencia Alta
2025-07-07 16:03:11,419,Latencia Alta
2025-07-07 16:03:12,3,Baja Latencia
2025-07-07 16:03:12,4,Baja Latencia
2025-07-07 16:03:12,2,Baja Latencia
2025-07-07 16:03:12,2,Baja Latencia
2025-07-07 16:03:13,4,Baja Latencia
2025-07-07 16:03:13,5,Baja Latencia
2025-07-07 16:03:13,5,Baja Latencia
2025-07-07 16:03:13,2,Baja Latencia
2025-07-07 16:03:14,8,Baja Latencia
2025-07-07 16:03:14,10,Baja Latencia
2025-07-07 16:03:14,2,Baja Latencia
2025-07-07 16:03:14,2,Baja Latencia
2025-07-07 16:03:15,3,Baja Latencia
2025-07-07 16:03:15,10,Baja Latencia
2025-07-07 16:03:15,7,Baja Latencia
2025-07-07 16:03:15,2,Baja Latencia
2025-07-07 16:03:16,3,Baja Latencia
2025-07-07 16:03:16,7,Baja Latencia
2025-07-07 16:03:17,4,Baja Latencia
2025-07-07 16:03:17,3,Baja Latencia
2025-07-07 16:03:17,3,Baja Latencia
2025-07-07 16:03:17,3,Baja Latencia
2025-07-07 16:03:18,2,Baja Latencia
2025-07-07 16:03:18,3,Baja Latencia
2025-07-07 16:03:18,4,Baja Latencia
2025-07-07 16:03:18,1,Baja Latencia
2025-07-07 16:03:19,2,Baja Latencia
2025-07-07 16:03:19,3,Baja Latencia
2025-07-07 16:03:19,5,Baja Latencia
2025-07-07 16:03:19,2,Baja Latencia
2025-07-07 16:03:20,3,Baja Latencia
2025-07-07 16:03:20,2,Baja Latencia
2025-07-07 16:03:20,17,Baja Latencia
2025-07-07 16:03:21,4,Baja Latencia
2025-07-07 16:03:21,24,Baja Latencia
2025-07-07 16:03:21,24,Baja Latencia
2025-07-07 16:03:22,6,Baja Latencia
2025-07-07 16:03:22,3,Baja Latencia
2025-07-07 16:03:22,2,Baja Latencia
2025-07-07 16:03:23,2,Baja Latencia
2025-07-07 16:03:23,7,Baja Latencia
2025-07-07 16:03:24,5,Baja Latencia
2025-07-07 16:03:24,5,Baja Latencia
2025-07-07 16:03:46,2,Baja Latencia
2025-07-07 16:03:47,3,Baja Latencia
2025-07-07 16:03:47,4,Baja Latencia
2025-07-07 16:03:47,41,Baja Latencia
2025-07-07 16:03:48,5,Baja Latencia
2025-07-07 16:03:48,5,Baja Latencia
2025-07-07 16:03:48,42,Baja Latencia
2025-07-07 16:03:49,3,Baja Latencia
2025-07-07 16:03:49,3,Baja Latencia
2025-07-07 16:03:49,3,Baja Latencia
2025-07-07 16:03:50,41,Baja Latencia
2025-07-07 16:03:51,42,Baja Latencia
2025-07-07 16:03:51,41,Baja Latencia
2025-07-07 16:04:18,2,Baja Latencia
2025-07-07 16:04:18,4,Baja Latencia
2025-07-07 16:04:18,2,Baja Latencia
2025-07-07 16:04:19,5,Baja Latencia
2025-07-07 16:04:19,3,Baja Latencia
2025-07-07 16:04:19,3,Baja Latencia
2025-07-07 16:04:19,2,Baja Latencia
2025-07-07 16:04:20,3,Baja Latencia
2025-07-07 16:04:20,3,Baja Latencia
2025-07-07 16:04:21,3,Baja Latencia
2025-07-07 16:04:21,3,Baja Latencia
2025-07-07 16:04:21,8,Baja Latencia
2025-07-07 16:04:21,25,Baja Latencia
2025-07-07 16:04:22,11,Baja Latencia
2025-07-07 16:04:22,3,Baja Latencia
2025-07-07 16:04:22,12,Baja Latencia
2025-07-07 16:04:22,6,Baja Latencia
2025-07-07 16:04:23,6,Baja Latencia
2025-07-07 16:04:23,7,Baja Latencia
2025-07-07 16:04:23,5,Baja Latencia
2025-07-07 16:04:23,2,Baja Latencia
2025-07-07 16:04:24,3,Baja Latencia
2025-07-07 16:04:24,3,Baja Latencia
2025-07-07 16:04:24,7,Baja Latencia
2025-07-07 16:04:24,2,Baja Latencia
2025-07-07 16:04:25,3,Baja Latencia
2025-07-07 16:04:25,41,Baja Latencia
2025-07-07 16:04:25,2,Baja Latencia
2025-07-07 16:04:25,3,Baja Latencia
2025-07-07 16:04:26,45,Baja Latencia
2025-07-07 16:04:26,3,Baja Latencia
2025-07-07 16:04:26,4,Baja Latencia
2025-07-07 16:04:26,3,Baja Latencia
2025-07-07 16:04:27,4,Baja Latencia
2025-07-07 16:04:27,2,Baja Latencia
2025-07-07 16:04:27,7,Baja Latencia
2025-07-07 16:04:27,4,Baja Latencia
2025-07-07 16:04:28,3,Baja Latencia
2025-07-07 16:04:28,3,Baja Latencia
2025-07-07 16:04:28,11,Baja Latencia
2025-07-07 16:04:29,5,Baja Latencia
2025-07-07 16:04:29,5,Baja Latencia
2025-07-07 16:04:30,46,Baja Latencia
2025-07-07 16:04:30,35,Baja Latencia
2025-07-07 16:04:31,52,Baja Latencia
2025-07-07 16:04:31,46,Baja Latencia
2025-07-07 16:04:32,48,Baja Latencia
2025-07-07 16:04:32,51,Baja Latencia
2025-07-07 16:04:33,5,Baja Latencia
2025-07-07 16:04:33,23,Baja Latencia
2025-07-07 16:04:33,25,Baja Latencia
2025-07-07 16:04:34,6,Baja Latencia
2025-07-07 16:04:35,6,Baja Latencia
2025-07-07 16:04:35,45,Baja Latencia
2025-07-07 16:04:36,143,Latencia Moderada
2025-07-07 16:04:36,46,Baja Latencia
2025-07-07 16:04:44,7,Baja Latencia
2025-07-07 16:04:45,56,Baja Latencia
2025-07-07 16:04:45,54,Baja Latencia
2025-07-07 16:04:46,28,Baja Latencia
2025-07-07 16:04:46,7,Baja Latencia
2025-07-07 16:04:46,14,Baja Latencia
2025-07-07 16:04:46,4,Baja Latencia
2025-07-07 16:04:47,6,Baja Latencia
2025-07-07 16:04:47,3,Baja Latencia
2025-07-07 16:04:47,42,Baja Latencia
2025-07-07 16:04:47,9,Baja Latencia
2025-07-07 16:04:48,3,Baja Latencia
2025-07-07 16:04:48,3,Baja Latencia
2025-07-07 16:04:48,3,Baja Latencia
2025-07-07 16:04:48,3,Baja Latencia
2025-07-07 16:04:49,32,Baja Latencia
2025-07-07 16:04:49,8,Baja Latencia
2025-07-07 16:04:49,2,Baja Latencia
2025-07-07 16:04:49,8,Baja Latencia
2025-07-07 16:04:50,2,Baja Latencia
2025-07-07 16:04:50,3,Baja Latencia
2025-07-07 16:04:50,42,Baja Latencia
2025-07-07 16:04:51,3,Baja Latencia
2025-07-07 16:04:51,47,Baja Latencia
2025-07-07 16:04:52,47,Baja Latencia
2025-07-07 16:04:52,48,Baja Latencia
2025-07-07 16:04:52,48,Baja Latencia
2025-07-07 16:04:53,2,Baja Latencia
2025-07-07 16:04:53,3,Baja Latencia
2025-07-07 16:04:53,5,Baja Latencia
2025-07-07 16:04:54,45,Baja Latencia
2025-07-07 16:04:54,3,Baja Latencia
2025-07-07 16:04:54,3,Baja Latencia
2025-07-07 16:04:55,15,Baja Latencia
2025-07-07 16:04:55,18,Baja Latencia
2025-07-07 16:04:55,5,Baja Latencia
2025-07-07 16:04:55,7,Baja Latencia
2025-07-07 16:04:56,3,Baja Latencia
2025-07-07 16:04:56,42,Baja Latencia
2025-07-07 16:04:56,42,Baja Latencia
2025-07-07 16:04:57,3,Baja Latencia
2025-07-07 16:04:58,4,Baja Latencia
2025-07-07 16:04:58,3,Baja Latencia
2025-07-07 16:04:58,3,Baja Latencia
2025-07-07 16:04:59,3,Baja Latencia
2025-07-07 16:04:59,3,Baja Latencia
2025-07-07 16:05:00,21,Baja Latencia
2025-07-07 16:05:00,3,Baja Latencia
2025-07-07 16:05:01,3,Baja Latencia
2025-07-07 16:05:01,3,Baja Latencia
2025-07-07 16:05:02,3,Baja Latencia
2025-07-07 16:05:02,3,Baja Latencia
2025-07-07 16:05:02,2,Baja Latencia
2025-07-07 16:05:02,2,Baja Latencia
2025-07-07 16:05:03,4,Baja Latencia
2025-07-07 16:05:03,4,Baja Latencia
2025-07-07 16:05:03,4,Baja Latencia
2025-07-07 16:05:04,14,Baja Latencia
2025-07-07 16:05:04,2,Baja Latencia
2025-07-07 16:05:05,2,Baja Latencia
2025-07-07 16:05:05,2,Baja Latencia
2025-07-07 16:05:05,44,Baja Latencia
2025-07-07 16:05:05,46,Baja Latencia
2025-07-07 16:05:06,12,Baja Latencia
2025-07-07 16:05:06,6,Baja Latencia
2025-07-07 16:05:06,12,Baja Latencia
2025-07-07 16:05:10,2984,Latencia Alta
2025-07-07 16:05:10,2979,Latencia Alta
2025-07-07 16:05:11,6,Baja Latencia
2025-07-07 16:05:11,6,Baja Latencia
2025-07-07 16:05:11,6,Baja Latencia
2025-07-07 16:05:11,10,Baja Latencia
2025-07-07 16:05:12,182,Latencia Moderada
2025-07-07 16:05:16,20,Baja Latencia
2025-07-07 16:05:16,12,Baja Latencia
2025-07-07 16:05:17,11,Baja Latencia
2025-07-07 16:05:17,31,Baja Latencia
2025-07-07 16:05:18,13,Baja Latencia
2025-07-07 16:05:22,411,Latencia Alta
2025-07-07 16:05:22,97,Baja Latencia
2025-07-07 16:05:23,9,Baja Latencia
2025-07-07 16:05:23,4,Baja Latencia
2025-07-07 16:05:23,22,Baja Latencia
2025-07-07 16:05:23,10,Baja Latencia
2025-07-07 16:05:24,78,Baja Latencia
2025-07-07 16:05:24,7,Baja Latencia
2025-07-07 16:05:28,80,Baja Latencia
2025-07-07 16:05:29,174,Latencia Moderada
2025-07-07 16:05:30,30,Baja Latencia
2025-07-07 16:05:30,32,Baja Latencia
2025-07-07 16:05:31,12,Baja Latencia
2025-07-07 16:05:31,29,Baja Latencia
2025-07-07 16:05:32,8,Baja Latencia
2025-07-07 16:05:33,152,Latencia Moderada
2025-07-07 16:05:33,4,Baja Latencia
2025-07-07 16:05:33,19,Baja Latencia
2025-07-07 16:05:34,103,Latencia Moderada
2025-07-07 16:05:34,12,Baja Latencia
2025-07-07 16:05:35,109,Latencia Moderada
2025-07-07 16:05:38,4,Baja Latencia
2025-07-07 16:05:44,119,Latencia Moderada
2025-07-07 16:05:50,964,Latencia Alta
2025-07-07 16:05:51,310,Latencia Alta
2025-07-07 16:06:09,6,Baja Latencia
2025-07-07 16:06:10,7,Baja Latencia
2025-07-07 16:06:10,3,Baja Latencia
2025-07-07 16:06:10,3,Baja Latencia
2025-07-07 16:06:11,7,Baja Latencia
2025-07-07 16:06:11,5,Baja Latencia
2025-07-07 16:06:14,3141,Latencia Alta
2025-07-07 16:06:15,3,Baja Latencia
2025-07-07 16:06:15,5,Baja Latencia
2025-07-07 16:06:15,15,Baja Latencia
2025-07-07 16:06:15,18,Baja Latencia
2025-07-07 16:06:16,4,Baja Latencia
2025-07-07 16:06:16,4,Baja Latencia
2025-07-07 16:06:17,26,Baja Latencia
2025-07-07 16:06:17,30,Baja Latencia
2025-07-07 16:06:17,5,Baja Latencia
2025-07-07 16:06:17,3,Baja Latencia
2025-07-07 16:06:18,3,Baja Latencia
2025-07-07 16:06:18,2,Baja Latencia
2025-07-07 16:06:18,9,Baja Latencia
2025-07-07 16:06:19,3,Baja Latencia
2025-07-07 16:06:19,3,Baja Latencia
2025-07-07 16:06:19,5,Baja Latencia
2025-07-07 16:06:20,12,Baja Latencia
2025-07-07 16:06:20,34,Baja Latencia
2025-07-07 16:06:20,38,Baja Latencia
2025-07-07 16:06:21,14,Baja Latencia
2025-07-07 16:06:21,20,Baja Latencia
2025-07-07 16:06:21,3,Baja Latencia
2025-07-07 16:06:21,2,Baja Latencia
2025-07-07 16:06:22,3,Baja Latencia
2025-07-07 16:06:22,3,Baja Latencia
2025-07-07 16:06:22,4,Baja Latencia
2025-07-07 16:06:22,4,Baja Latencia
2025-07-07 16:06:23,12,Baja Latencia
2025-07-07 16:06:23,11,Baja Latencia
2025-07-07 16:06:23,55,Baja Latencia
2025-07-07 16:06:24,3,Baja Latencia
2025-07-07 16:06:25,5,Baja Latencia
2025-07-07 16:06:25,4,Baja Latencia
2025-07-07 16:06:26,9,Baja Latencia
2025-07-07 16:06:26,4,Baja Latencia
2025-07-07 16:06:26,4,Baja Latencia
2025-07-07 16:06:27,4,Baja Latencia
2025-07-07 16:06:27,4,Baja Latencia
2025-07-07 16:06:28,39,Baja Latencia
2025-07-07 16:06:28,3,Baja Latencia
2025-07-07 16:06:28,3,Baja Latencia
2025-07-07 16:06:29,3,Baja Latencia
2025-07-07 16:06:29,4,Baja Latencia
2025-07-07 16:06:30,7,Baja Latencia
2025-07-07 16:06:30,21,Baja Latencia
2025-07-07 16:06:30,22,Baja Latencia
2025-07-07 16:06:35,5,Baja Latencia
2025-07-07 16:06:36,23,Baja Latencia
2025-07-07 16:06:36,2,Baja Latencia
2025-07-07 16:06:36,2,Baja Latencia
2025-07-07 16:06:37,13,Baja Latencia
2025-07-07 16:06:37,18,Baja Latencia
2025-07-07 16:06:37,50,Baja Latencia
2025-07-07 16:06:38,4,Baja Latencia
2025-07-07 16:06:38,4,Baja Latencia
2025-07-07 16:06:38,16,Baja Latencia
2025-07-07 16:06:39,2,Baja Latencia
2025-07-07 16:06:39,2,Baja Latencia
2025-07-07 16:06:39,2,Baja Latencia
2025-07-07 16:06:40,3,Baja Latencia
2025-07-07 16:06:40,3,Baja Latencia
2025-07-07 16:06:41,42,Baja Latencia
2025-07-07 16:06:41,3,Baja Latencia
2025-07-07 16:06:42,3,Baja Latencia
2025-07-07 16:06:42,5,Baja Latencia
2025-07-07 16:06:42,5,Baja Latencia
2025-07-07 16:06:43,4,Baja Latencia
2025-07-07 16:06:43,4,Baja Latencia
2025-07-07 16:06:43,3,Baja Latencia
2025-07-07 16:06:44,3,Baja Latencia
2025-07-07 16:06:44,14,Baja Latencia
2025-07-07 16:06:45,3,Baja Latencia
2025-07-07 16:06:45,4,Baja Latencia
2025-07-07 16:06:46,3,Baja Latencia
2025-07-07 16:06:46,4,Baja Latencia
2025-07-07 16:06:47,3,Baja Latencia
2025-07-07 16:06:47,3,Baja Latencia
2025-07-07 16:06:47,3,Baja Latencia
2025-07-07 16:06:48,2,Baja Latencia
2025-07-07 16:06:48,2,Baja Latencia
2025-07-07 16:06:49,13,Baja Latencia
2025-07-07 16:06:49,3,Baja Latencia
2025-07-07 16:06:49,3,Baja Latencia
2025-07-07 16:06:50,4,Baja Latencia
2025-07-07 16:06:50,3,Baja Latencia
2025-07-07 16:06:50,4,Baja Latencia
2025-07-07 16:06:50,4,Baja Latencia
2025-07-07 16:06:51,3,Baja Latencia
2025-07-07 16:06:51,3,Baja Latencia
2025-07-07 16:06:52,5,Baja Latencia
2025-07-07 16:06:52,5,Baja Latencia
2025-07-07 16:06:52,41,Baja Latencia
2025-07-07 16:06:53,36,Baja Latencia
2025-07-07 16:06:53,22,Baja Latencia
2025-07-07 16:06:53,22,Baja Latencia
2025-07-07 16:06:54,4,Baja Latencia
2025-07-07 16:06:54,4,Baja Latencia
2025-07-07 16:06:54,3,Baja Latencia
2025-07-07 16:06:54,3,Baja Latencia
2025-07-07 16:06:55,3,Baja Latencia
2025-07-07 16:06:55,5,Baja Latencia
2025-07-07 16:06:56,3,Baja Latencia
2025-07-07 16:06:56,3,Baja Latencia
2025-07-07 16:06:56,3,Baja Latencia
2025-07-07 16:06:57,4,Baja Latencia
2025-07-07 16:06:57,4,Baja Latencia
2025-07-07 16:06:57,3,Baja Latencia
2025-07-07 16:06:57,3,Baja Latencia
2025-07-07 16:06:58,4,Baja Latencia
2025-07-07 16:06:58,4,Baja Latencia
2025-07-07 16:06:58,28,Baja Latencia
2025-07-07 16:06:59,6,Baja Latencia
2025-07-07 16:06:59,6,Baja Latencia
2025-07-07 16:06:59,4,Baja Latencia
2025-07-07 16:06:59,8,Baja Latencia
2025-07-07 16:07:00,3,Baja Latencia
2025-07-07 16:07:00,2,Baja Latencia
2025-07-07 16:07:01,3,Baja Latencia
2025-07-07 16:07:01,5,Baja Latencia
2025-07-07 16:07:01,24,Baja Latencia
2025-07-07 16:07:01,110,Latencia Moderada
2025-07-07 16:07:02,29,Baja Latencia
2025-07-07 16:07:02,18,Baja Latencia
2025-07-07 16:07:02,20,Baja Latencia
2025-07-07 16:07:02,6,Baja Latencia
2025-07-07 16:07:03,4,Baja Latencia
2025-07-07 16:07:03,3,Baja Latencia
2025-07-07 16:07:03,23,Baja Latencia
2025-07-07 16:07:03,27,Baja Latencia
2025-07-07 16:07:04,8,Baja Latencia
2025-07-07 16:07:04,3,Baja Latencia
2025-07-07 16:07:04,4,Baja Latencia
2025-07-07 16:07:04,3,Baja Latencia
2025-07-07 16:07:05,3,Baja Latencia
2025-07-07 16:07:05,29,Baja Latencia
2025-07-07 16:07:05,23,Baja Latencia
2025-07-07 16:07:05,10,Baja Latencia
2025-07-07 16:07:06,19,Baja Latencia
2025-07-07 16:07:06,10,Baja Latencia
2025-07-07 16:07:06,6,Baja Latencia
2025-07-07 16:07:07,6,Baja Latencia
2025-07-07 16:07:07,2,Baja Latencia
2025-07-07 16:07:07,3,Baja Latencia
2025-07-07 16:07:07,4,Baja Latencia
2025-07-07 16:07:08,7,Baja Latencia
2025-07-07 16:07:08,7,Baja Latencia
2025-07-07 16:07:08,23,Baja Latencia
2025-07-07 16:07:08,5,Baja Latencia
2025-07-07 16:07:09,3,Baja Latencia
2025-07-07 16:07:09,23,Baja Latencia
2025-07-07 16:07:09,3,Baja Latencia
2025-07-07 16:07:10,11,Baja Latencia
2025-07-07 16:07:10,3,Baja Latencia
2025-07-07 16:07:10,39,Baja Latencia
2025-07-07 16:07:10,13,Baja Latencia
2025-07-07 16:07:11,42,Baja Latencia
2025-07-07 16:07:11,39,Baja Latencia
2025-07-07 16:07:11,33,Baja Latencia
2025-07-07 16:07:11,28,Baja Latencia
2025-07-07 16:07:12,5,Baja Latencia
2025-07-07 16:07:12,5,Baja Latencia
2025-07-07 16:07:12,3,Baja Latencia
2025-07-07 16:07:12,8,Baja Latencia
2025-07-07 16:07:13,2,Baja Latencia
2025-07-07 16:07:13,11,Baja Latencia
2025-07-07 16:07:13,11,Baja Latencia
2025-07-07 16:07:13,3,Baja Latencia
2025-07-07 16:07:14,21,Baja Latencia
2025-07-07 16:07:14,8,Baja Latencia
2025-07-07 16:07:14,63,Baja Latencia
2025-07-07 16:07:15,89,Baja Latencia
2025-07-07 16:07:15,30,Baja Latencia
2025-07-07 16:07:15,13,Baja Latencia
2025-07-07 16:07:15,15,Baja Latencia
2025-07-07 16:07:16,6,Baja Latencia
2025-07-07 16:07:16,26,Baja Latencia
2025-07-07 16:07:16,8,Baja Latencia
2025-07-07 16:07:17,11,Baja Latencia
2025-07-07 16:07:17,3,Baja Latencia
2025-07-07 16:07:17,15,Baja Latencia
2025-07-07 16:07:17,9,Baja Latencia
2025-07-07 16:07:18,33,Baja Latencia
2025-07-07 16:07:18,67,Baja Latencia
2025-07-07 16:07:18,20,Baja Latencia
2025-07-07 16:07:18,30,Baja Latencia
2025-07-07 16:07:19,104,Latencia Moderada
2025-07-07 16:07:19,35,Baja Latencia
2025-07-07 16:07:19,10,Baja Latencia
2025-07-07 16:07:19,38,Baja Latencia
2025-07-07 16:07:20,5,Baja Latencia
2025-07-07 16:07:20,4,Baja Latencia
2025-07-07 16:07:20,43,Baja Latencia
2025-07-07 16:07:20,38,Baja Latencia
2025-07-07 16:07:21,18,Baja Latencia
2025-07-07 16:07:21,43,Baja Latencia
2025-07-07 16:07:22,33,Baja Latencia
2025-07-07 16:07:22,4,Baja Latencia
2025-07-07 16:07:23,7,Baja Latencia
2025-07-07 16:07:23,7,Baja Latencia
2025-07-07 16:07:23,30,Baja Latencia
2025-07-07 16:07:24,18,Baja Latencia
2025-07-07 16:07:24,10,Baja Latencia
2025-07-07 16:07:25,7,Baja Latencia
2025-07-07 16:07:25,8,Baja Latencia
2025-07-07 16:07:25,12,Baja Latencia
2025-07-07 16:07:26,9,Baja Latencia
2025-07-07 16:07:26,12,Baja Latencia
2025-07-07 16:07:26,32,Baja Latencia
2025-07-07 16:07:27,54,Baja Latencia
2025-07-07 16:07:27,54,Baja Latencia
2025-07-07 16:07:27,10,Baja Latencia
2025-07-07 16:07:27,10,Baja Latencia
2025-07-07 16:07:28,35,Baja Latencia
2025-07-07 16:07:28,5,Baja Latencia
2025-07-07 16:07:29,11,Baja Latencia
2025-07-07 16:07:29,17,Baja Latencia
2025-07-07 16:07:30,6,Baja Latencia
2025-07-07 16:07:30,7,Baja Latencia
2025-07-07 16:07:30,4,Baja Latencia
2025-07-07 16:07:31,35,Baja Latencia
2025-07-07 16:07:31,22,Baja Latencia
2025-07-07 16:07:32,97,Baja Latencia
2025-07-07 16:07:32,114,Latencia Moderada
2025-07-07 16:07:32,9,Baja Latencia
2025-07-07 16:07:32,35,Baja Latencia
2025-07-07 16:07:33,5,Baja Latencia
2025-07-07 16:07:33,3,Baja Latencia
2025-07-07 16:07:33,28,Baja Latencia
2025-07-07 16:07:33,25,Baja Latencia
2025-07-07 16:07:34,26,Baja Latencia
2025-07-07 16:07:34,3,Baja Latencia
2025-07-07 16:07:34,6,Baja Latencia
2025-07-07 16:07:34,13,Baja Latencia
2025-07-07 16:07:35,5,Baja Latencia
2025-07-07 16:07:35,3,Baja Latencia
2025-07-07 16:07:36,6,Baja Latencia
2025-07-07 16:07:36,4,Baja Latencia
2025-07-07 16:07:36,23,Baja Latencia
2025-07-07 16:07:37,36,Baja Latencia
2025-07-07 16:07:37,20,Baja Latencia
2025-07-07 16:16:53,3,Baja Latencia
2025-07-07 16:16:54,5,Baja Latencia
2025-07-07 16:16:54,3,Baja Latencia
2025-07-07 16:16:54,6,Baja Latencia
2025-07-07 16:16:55,12,Baja Latencia
2025-07-07 16:16:55,6,Baja Latencia
2025-07-07 16:16:55,9,Baja Latencia
2025-07-07 16:16:56,7,Baja Latencia
2025-07-07 16:16:56,8,Baja Latencia
2025-07-07 16:16:56,4,Baja Latencia
2025-07-07 16:16:56,4,Baja Latencia
2025-07-07 16:16:57,2,Baja Latencia
2025-07-07 16:16:57,4,Baja Latencia
2025-07-07 16:16:57,5,Baja Latencia
2025-07-07 16:16:58,5,Baja Latencia
2025-07-07 16:16:58,4,Baja Latencia
2025-07-07 16:16:58,3,Baja Latencia
2025-07-07 16:16:58,4,Baja Latencia
2025-07-07 16:16:59,6,Baja Latencia
2025-07-07 16:16:59,3,Baja Latencia
2025-07-07 16:16:59,3,Baja Latencia
2025-07-07 16:16:59,6,Baja Latencia
2025-07-07 16:17:00,4,Baja Latencia
2025-07-07 16:17:00,3,Baja Latencia
2025-07-07 16:17:00,4,Baja Latencia
2025-07-07 16:17:00,4,Baja Latencia
2025-07-07 16:17:01,9,Baja Latencia
2025-07-07 16:17:01,4,Baja Latencia
2025-07-07 16:17:01,3,Baja Latencia
2025-07-07 16:17:01,7,Baja Latencia
2025-07-07 16:17:02,4,Baja Latencia
2025-07-07 16:17:02,3,Baja Latencia
2025-07-07 16:17:02,4,Baja Latencia
2025-07-07 16:17:02,4,Baja Latencia
2025-07-07 16:17:03,42,Baja Latencia
2025-07-07 16:17:03,2,Baja Latencia
2025-07-07 16:17:03,4,Baja Latencia
2025-07-07 16:17:03,3,Baja Latencia
2025-07-07 16:17:04,4,Baja Latencia
2025-07-07 16:17:04,3,Baja Latencia
2025-07-07 16:17:04,4,Baja Latencia
2025-07-07 16:17:04,4,Baja Latencia
2025-07-07 16:17:05,4,Baja Latencia
2025-07-07 16:17:05,3,Baja Latencia
2025-07-07 16:17:05,3,Baja Latencia
2025-07-07 16:17:06,5,Baja Latencia
2025-07-07 16:17:06,7,Baja Latencia
2025-07-07 16:17:06,7,Baja Latencia
2025-07-07 16:17:06,3,Baja Latencia
2025-07-07 16:17:07,3,Baja Latencia
2025-07-07 16:17:07,103,Latencia Moderada
2025-07-07 16:17:07,12,Baja Latencia
2025-07-07 16:17:08,3,Baja Latencia
2025-07-07 16:17:13,310,Latencia Alta
2025-07-07 16:17:14,233,Latencia Alta
2025-07-07 16:17:14,220,Latencia Alta
2025-07-07 16:17:14,220,Latencia Alta
2025-07-07 16:17:15,3,Baja Latencia
2025-07-07 16:17:15,5,Baja Latencia
2025-07-07 16:17:15,5,Baja Latencia
2025-07-07 16:17:16,5,Baja Latencia
2025-07-07 16:17:16,42,Baja Latencia
2025-07-07 16:17:16,43,Baja Latencia
2025-07-07 16:17:17,4,Baja Latencia
2025-07-07 16:17:18,4,Baja Latencia
2025-07-07 16:17:18,6,Baja Latencia
2025-07-07 16:17:18,2,Baja Latencia
2025-07-07 16:17:18,2,Baja Latencia
2025-07-07 16:17:19,4,Baja Latencia
2025-07-07 16:17:19,3,Baja Latencia
2025-07-07 16:17:19,5,Baja Latencia
2025-07-07 16:17:19,4,Baja Latencia
2025-07-07 16:17:20,5,Baja Latencia
2025-07-07 16:17:20,6,Baja Latencia
2025-07-07 16:17:21,6,Baja Latencia
2025-07-07 16:17:21,6,Baja Latencia
2025-07-07 16:17:21,2,Baja Latencia
2025-07-07 16:17:21,2,Baja Latencia
2025-07-07 16:17:22,3,Baja Latencia
2025-07-07 16:17:22,8,Baja Latencia
2025-07-07 16:17:22,3,Baja Latencia
2025-07-07 16:17:22,2,Baja Latencia
2025-07-07 16:17:23,4,Baja Latencia
2025-07-07 16:17:23,4,Baja Latencia
2025-07-07 16:17:23,4,Baja Latencia
2025-07-07 16:17:23,4,Baja Latencia
2025-07-07 16:17:24,5,Baja Latencia
2025-07-07 16:17:24,3,Baja Latencia
2025-07-07 16:17:24,3,Baja Latencia
2025-07-07 16:17:24,4,Baja Latencia
2025-07-07 16:17:25,61,Baja Latencia
2025-07-07 16:17:25,61,Baja Latencia
2025-07-07 16:17:25,4,Baja Latencia
2025-07-07 16:17:26,3,Baja Latencia
2025-07-07 16:17:26,22,Baja Latencia
2025-07-07 16:17:26,15,Baja Latencia
2025-07-07 16:17:28,1193,Latencia Alta
2025-07-07 16:17:28,1201,Latencia Alta
2025-07-07 16:17:28,108,Latencia Moderada
2025-07-07 16:17:28,106,Latencia Moderada
2025-07-07 16:17:29,4,Baja Latencia
2025-07-07 16:17:30,329,Latencia Alta
2025-07-07 16:17:30,331,Latencia Alta
2025-07-07 16:17:30,206,Latencia Alta
2025-07-07 16:17:30,208,Latencia Alta
2025-07-07 16:17:32,540,Latencia Alta
2025-07-07 16:17:32,541,Latencia Alta
2025-07-07 16:17:32,185,Latencia Moderada
2025-07-07 16:17:32,186,Latencia Moderada
2025-07-07 16:17:34,872,Latencia Alta
2025-07-07 16:17:34,874,Latencia Alta
2025-07-07 16:17:34,4,Baja Latencia
2025-07-07 16:17:34,3,Baja Latencia
2025-07-07 16:17:35,29,Baja Latencia
2025-07-07 16:17:35,30,Baja Latencia
2025-07-07 16:17:35,4,Baja Latencia
2025-07-07 16:17:35,4,Baja Latencia
2025-07-07 16:17:36,66,Baja Latencia
2025-07-07 16:17:36,5,Baja Latencia
2025-07-07 16:17:37,5,Baja Latencia
2025-07-07 16:17:40,7,Baja Latencia
2025-07-07 16:17:41,5,Baja Latencia
2025-07-07 16:17:41,6,Baja Latencia
2025-07-07 16:17:42,4,Baja Latencia
2025-07-07 16:17:42,16,Baja Latencia
2025-07-07 16:17:42,24,Baja Latencia
2025-07-07 16:17:42,6,Baja Latencia
2025-07-07 16:17:43,4,Baja Latencia
2025-07-07 16:17:43,4,Baja Latencia
